,id,year,weekday,hour,splimit,gender,age,county,vehicle_type,circumstances,latitude,longitude,total_casualties,outcome_calculated,is_fatal,severity,geometry,is_dcc,radius_500m
5454,52433,2005,3,1,50,1,6,6,12,10,53.318655689062666,-6.279107334620827,1.0,2,False,1.0,POINT (-6.279107334620827 53.318655689062666),True,61
5455,4224,2013,2,1,50,1,8,6,12,10,53.337571424642306,-6.347587536800496,1.0,3,False,0.0,POINT (-6.347587536800496 53.337571424642306),True,21
5456,4577,2013,5,3,50,2,5,6,3,10,53.27487078991177,-6.162150860870958,1.0,3,False,0.0,POINT (-6.162150860870958 53.27487078991177),False,25
5457,47258,2005,2,1,50,1,6,6,5,10,53.3487208505137,-6.267321592745497,1.0,3,False,0.0,POINT (-6.267321592745497 53.3487208505137),True,188
5458,51673,2005,2,4,50,1,7,6,3,6,53.3288278258712,-6.230426382326336,2.0,3,False,0.0,POINT (-6.230426382326336 53.3288278258712),True,67
5459,20363,2012,6,2,50,1,7,6,5,10,53.36139886061042,-6.272711746552416,1.0,3,False,0.0,POINT (-6.272711746552416 53.36139886061042),True,100
5460,7550,2010,2,5,50,1,3,6,3,2,53.404636270205884,-6.279886857778845,1.0,3,False,0.0,POINT (-6.279886857778845 53.404636270205884),True,17
5461,27458,2006,5,2,50,1,6,6,14,5,53.34850184974806,-6.259444934274698,1.0,3,False,0.0,POINT (-6.259444934274698 53.34850184974806),True,236
5462,47218,2005,1,2,50,1,6,6,3,2,53.38608058420675,-6.293955454221909,1.0,3,False,0.0,POINT (-6.293955454221909 53.38608058420675),True,47
5463,41246,2007,7,1,80,2,6,6,3,5,53.44486965078758,-6.341569347853357,3.0,1,True,1.0,POINT (-6.341569347853357 53.44486965078758),False,5
5464,70135,2014,6,2,50,1,3,6,1,10,53.31502829169739,-6.238151594757615,1.0,3,False,0.0,POINT (-6.238151594757615 53.31502829169739),True,31
5465,27235,2006,6,2,50,2,4,6,3,4,53.34825966651849,-6.294940897105573,1.0,3,False,0.0,POINT (-6.294940897105573 53.34825966651849),True,64
5466,38461,2011,6,2,50,2,6,6,3,5,53.34550745124878,-6.296208969309404,1.0,3,False,0.0,POINT (-6.296208969309404 53.34550745124878),True,80
5467,68148,2014,7,2,50,1,7,6,1,10,53.34702497526115,-6.231764963090216,1.0,2,False,1.0,POINT (-6.231764963090216 53.34702497526115),True,40
5468,68086,2014,3,2,60,1,7,6,1,10,53.320351681468594,-6.292064983249309,1.0,2,False,1.0,POINT (-6.292064983249309 53.320351681468594),True,34
5469,16169,2008,2,1,60,1,7,6,4,7,53.40888715750893,-6.268248689449579,3.0,3,False,0.0,POINT (-6.268248689449579 53.40888715750893),False,12
5470,15160,2008,7,5,50,1,1,6,3,2,53.37981523813869,-6.424723022033188,3.0,3,False,0.0,POINT (-6.424723022033188 53.37981523813869),False,4
5471,41311,2007,4,2,50,1,6,6,8,10,53.37345886990494,-6.200649549573687,1.0,3,False,0.0,POINT (-6.200649549573687 53.37345886990494),True,22
5472,52389,2005,2,1,100,2,3,6,3,3,53.389187265645745,-6.376229088506521,1.0,3,False,0.0,POINT (-6.376229088506521 53.389187265645745),False,20
5473,1283,2013,2,3,50,2,5,6,3,8,53.3970100002291,-6.39237999560678,1.0,3,False,0.0,POINT (-6.39237999560678 53.3970100002291),False,22
5474,34630,2009,7,4,50,2,7,6,3,7,53.35114165825854,-6.44962949870343,1.0,3,False,0.0,POINT (-6.44962949870343 53.35114165825854),False,18
5475,4840,2013,4,2,80,1,8,6,3,6,53.33219963079284,-6.273546504404349,1.0,3,False,0.0,POINT (-6.273546504404349 53.33219963079284),True,141
5476,39639,2011,6,1,30,0,1,6,3,10,53.35137427489897,-6.250083808898368,1.0,3,False,0.0,POINT (-6.250083808898368 53.35137427489897),True,152
5477,11446,2008,6,2,50,1,3,6,3,10,53.30266757994795,-6.2063788193497516,1.0,3,False,0.0,POINT (-6.2063788193497516 53.30266757994795),False,47
5478,46750,2005,5,1,80,1,5,6,2,6,53.27068083328655,-6.159926946017681,1.0,3,False,0.0,POINT (-6.159926946017681 53.27068083328655),False,31
5479,31680,2009,3,4,50,0,6,6,3,6,53.291839932865486,-6.289146469503604,1.0,3,False,0.0,POINT (-6.289146469503604 53.291839932865486),False,9
5480,31046,2009,4,2,60,2,5,6,3,10,53.27684835725694,-6.18725381922511,1.0,3,False,0.0,POINT (-6.18725381922511 53.27684835725694),False,52
5481,20725,2012,1,3,30,1,3,6,3,10,53.397767279856,-6.275389510517353,1.0,3,False,0.0,POINT (-6.275389510517353 53.397767279856),True,11
5482,6561,2010,6,3,60,1,5,6,3,10,53.276014707565736,-6.297252415485707,1.0,3,False,0.0,POINT (-6.297252415485707 53.276014707565736),False,7
5483,20236,2012,3,3,50,1,6,6,3,7,53.332230538939456,-6.275061770399742,1.0,3,False,0.0,POINT (-6.275061770399742 53.332230538939456),True,137
5484,39542,2011,7,2,50,1,6,6,3,10,53.34586162008458,-6.383684341600129,1.0,3,False,0.0,POINT (-6.383684341600129 53.34586162008458),False,33
5485,23266,2006,6,3,60,1,7,6,13,7,53.38959103097042,-6.19739968266833,1.0,3,False,0.0,POINT (-6.19739968266833 53.38959103097042),True,30
5486,24936,2006,4,1,50,0,7,6,3,6,53.46515142948277,-6.215070129409114,1.0,3,False,0.0,POINT (-6.215070129409114 53.46515142948277),False,10
5487,26687,2006,1,4,60,1,4,6,3,6,53.35735742174174,-6.28892988810504,1.0,3,False,0.0,POINT (-6.28892988810504 53.35735742174174),True,59
5488,10115,2010,7,4,50,0,8,6,3,6,53.315561205333864,-6.25862498419801,1.0,3,False,0.0,POINT (-6.25862498419801 53.315561205333864),True,18
5489,25884,2006,6,2,50,1,4,6,3,7,53.33991710597954,-6.246972292410285,1.0,3,False,0.0,POINT (-6.246972292410285 53.33991710597954),True,108
5490,10191,2010,4,3,50,2,5,6,3,10,53.32845679060705,-6.3926895786614555,2.0,3,False,0.0,POINT (-6.3926895786614555 53.32845679060705),False,27
5491,36466,2011,3,2,50,2,5,6,3,10,53.39548511281731,-6.272725213205825,1.0,3,False,0.0,POINT (-6.272725213205825 53.39548511281731),True,19
5492,30560,2009,3,3,80,1,5,6,4,10,53.52369339868682,-6.31509953177342,2.0,3,False,0.0,POINT (-6.31509953177342 53.52369339868682),False,1
5493,32012,2009,2,5,50,1,1,6,3,8,53.34138413118603,-6.356314099716053,1.0,3,False,0.0,POINT (-6.356314099716053 53.34138413118603),True,40
5494,19949,2012,2,3,50,2,7,6,3,5,53.30898593272747,-6.218117514944475,1.0,3,False,0.0,POINT (-6.218117514944475 53.30898593272747),False,10
5495,46585,2005,6,4,50,0,1,6,3,3,53.27916757144408,-6.473975483122369,3.0,3,False,0.0,POINT (-6.473975483122369 53.27916757144408),False,12
5496,67551,2014,7,2,50,1,6,6,3,6,53.351323348184025,-6.2738882987633975,1.0,3,False,0.0,POINT (-6.2738882987633975 53.351323348184025),True,120
5497,52482,2005,7,2,30,2,6,6,3,10,53.3322608149644,-6.2375980182763575,2.0,3,False,0.0,POINT (-6.2375980182763575 53.3322608149644),True,87
5498,9560,2010,7,1,50,1,6,6,3,10,53.368674274596145,-6.321267670211735,1.0,3,False,0.0,POINT (-6.321267670211735 53.368674274596145),True,22
5499,30994,2009,1,3,50,1,9,6,3,7,53.3164963366504,-6.376243767328608,2.0,3,False,0.0,POINT (-6.376243767328608 53.3164963366504),False,21
5500,7746,2010,6,2,50,1,4,6,3,10,53.363068133277295,-6.272308646136788,1.0,3,False,0.0,POINT (-6.272308646136788 53.363068133277295),True,103
5501,41534,2007,2,4,50,2,5,6,3,2,53.412524456494424,-6.3656973178362755,1.0,3,False,0.0,POINT (-6.3656973178362755 53.412524456494424),False,1
5502,16355,2008,2,3,60,1,6,6,2,10,53.37832121135847,-6.247532164761161,1.0,3,False,0.0,POINT (-6.247532164761161 53.37832121135847),True,46
5503,67109,2014,7,2,60,1,6,6,4,7,53.32572163738982,-6.4014916227702985,1.0,3,False,0.0,POINT (-6.4014916227702985 53.32572163738982),False,31
5504,4683,2013,4,2,50,2,6,6,3,7,53.27662466849699,-6.26479564689329,3.0,3,False,0.0,POINT (-6.26479564689329 53.27662466849699),False,29
5505,11430,2008,6,3,50,0,1,6,3,10,53.27912312235762,-6.24516212764406,1.0,3,False,0.0,POINT (-6.24516212764406 53.27912312235762),False,13
5506,34679,2009,4,1,50,0,1,6,4,10,53.39380125513574,-6.210524630759555,1.0,3,False,0.0,POINT (-6.210524630759555 53.39380125513574),True,33
5507,24872,2006,2,4,30,2,3,6,3,8,53.360709365337755,-6.212334429677896,1.0,3,False,0.0,POINT (-6.212334429677896 53.360709365337755),True,11
5508,43574,2007,5,2,80,1,4,6,3,8,53.356399625919494,-6.40374782301201,1.0,3,False,0.0,POINT (-6.40374782301201 53.356399625919494),False,25
5509,48519,2005,4,4,60,1,5,6,3,10,53.42896583293572,-6.168244253935018,1.0,3,False,0.0,POINT (-6.168244253935018 53.42896583293572),False,1
5510,37975,2011,3,1,50,1,5,6,3,3,53.348049584573516,-6.273289530070384,2.0,3,False,0.0,POINT (-6.273289530070384 53.348049584573516),True,261
5511,32663,2009,6,2,50,1,8,6,4,7,53.323333277964565,-6.39194703768842,1.0,3,False,0.0,POINT (-6.39194703768842 53.323333277964565),False,16
5512,68607,2014,2,1,50,1,9,6,3,6,53.29081999413637,-6.314360016847285,1.0,3,False,0.0,POINT (-6.314360016847285 53.29081999413637),False,34
5513,47169,2005,4,2,120,1,6,6,3,7,53.29198471646578,-6.332316259775042,1.0,3,False,0.0,POINT (-6.332316259775042 53.29198471646578),False,27
5514,12245,2008,2,4,60,1,7,6,3,2,53.35220376158492,-6.436023901755242,3.0,3,False,0.0,POINT (-6.436023901755242 53.35220376158492),False,7
5515,35515,2009,2,2,50,1,7,6,3,10,53.338816295679095,-6.2724328935700395,1.0,3,False,0.0,POINT (-6.2724328935700395 53.338816295679095),True,172
5516,47366,2005,5,1,50,2,7,6,3,2,53.36963341406033,-6.254104455425519,1.0,3,False,0.0,POINT (-6.254104455425519 53.36963341406033),True,60
5517,16163,2008,1,3,50,1,6,6,3,10,53.40455936263908,-6.301472991206252,2.0,3,False,0.0,POINT (-6.301472991206252 53.40455936263908),False,27
5518,39078,2011,4,4,50,1,6,6,7,10,53.36287558792296,-6.258447612231412,1.0,3,False,0.0,POINT (-6.258447612231412 53.36287558792296),True,112
5519,16941,2008,1,3,50,1,6,6,5,10,53.348330734943545,-6.267969502437647,1.0,3,False,0.0,POINT (-6.267969502437647 53.348330734943545),True,219
5520,11488,2008,1,4,50,1,1,6,3,8,53.28172471259279,-6.180729386352436,1.0,3,False,0.0,POINT (-6.180729386352436 53.28172471259279),False,39
5521,50179,2005,5,2,30,1,8,6,5,2,53.34741249301899,-6.236850958975072,1.0,3,False,0.0,POINT (-6.236850958975072 53.34741249301899),True,53
5522,1544,2013,6,3,50,1,4,6,3,8,53.31205491946318,-6.299662908105869,1.0,3,False,0.0,POINT (-6.299662908105869 53.31205491946318),True,50
5523,28625,2006,3,2,80,1,5,6,4,7,53.33176572608443,-6.2316945214995725,1.0,3,False,0.0,POINT (-6.2316945214995725 53.33176572608443),True,69
5524,15939,2008,7,3,60,1,1,6,3,7,53.34666592322475,-6.288762333790251,1.0,3,False,0.0,POINT (-6.288762333790251 53.34666592322475),True,91
5525,48891,2005,2,2,120,1,8,6,10,7,53.381520827116304,-6.3631361727752624,1.0,3,False,0.0,POINT (-6.3631361727752624 53.381520827116304),False,26
5526,43192,2007,3,2,50,1,6,6,2,6,53.31588610159821,-6.349772496507917,1.0,3,False,0.0,POINT (-6.349772496507917 53.31588610159821),False,11
5527,36336,2011,3,1,30,1,6,6,1,10,53.33782515044882,-6.222451522490046,1.0,3,False,0.0,POINT (-6.222451522490046 53.33782515044882),True,23
5528,50339,2005,5,4,40,2,3,6,3,3,53.38512302806305,-6.29557163734261,1.0,3,False,0.0,POINT (-6.29557163734261 53.38512302806305),True,46
5529,1487,2013,6,4,30,1,4,6,4,10,53.32308484684455,-6.4099049075190555,1.0,3,False,0.0,POINT (-6.4099049075190555 53.32308484684455),False,26
5530,46324,2007,6,2,60,1,5,6,10,10,53.320086219664574,-6.255452692395986,1.0,2,False,1.0,POINT (-6.255452692395986 53.320086219664574),True,21
5531,52786,2005,4,3,50,1,6,6,3,7,53.339444032736424,-6.308056474582607,1.0,3,False,0.0,POINT (-6.308056474582607 53.339444032736424),True,82
5532,5802,2010,3,4,50,1,7,6,5,10,53.3631507135442,-6.256163156955672,1.0,3,False,0.0,POINT (-6.256163156955672 53.3631507135442),True,75
5533,3753,2013,5,3,50,2,8,6,3,7,53.39693287490658,-6.184564411899329,1.0,3,False,0.0,POINT (-6.184564411899329 53.39693287490658),True,14
5534,17613,2012,3,3,60,1,9,6,3,7,53.29903491894336,-6.204863681247506,2.0,3,False,0.0,POINT (-6.204863681247506 53.29903491894336),False,47
5535,6658,2010,2,3,80,1,6,6,2,7,53.293805044171705,-6.319963781009711,1.0,3,False,0.0,POINT (-6.319963781009711 53.293805044171705),False,29
5536,50348,2005,3,2,30,1,6,6,2,10,53.35693367349916,-6.2499678769720735,1.0,3,False,0.0,POINT (-6.2499678769720735 53.35693367349916),True,142
5537,20739,2012,2,4,50,2,7,6,14,10,53.46704799480415,-6.2385252856423765,1.0,3,False,0.0,POINT (-6.2385252856423765 53.46704799480415),False,6
5538,43189,2007,1,3,50,2,7,6,3,7,53.313575635236276,-6.329228630873772,1.0,3,False,0.0,POINT (-6.329228630873772 53.313575635236276),False,31
5539,11249,2008,1,3,60,1,7,6,2,2,53.319358586720824,-6.29039643886681,1.0,3,False,0.0,POINT (-6.29039643886681 53.319358586720824),True,35
5540,12264,2008,2,1,60,1,6,6,3,10,53.33230507342225,-6.3949261327389175,1.0,3,False,0.0,POINT (-6.3949261327389175 53.33230507342225),False,18
5541,8516,2010,4,1,50,1,6,6,3,10,53.33765565852846,-6.240577938725889,1.0,3,False,0.0,POINT (-6.240577938725889 53.33765565852846),True,81
5542,49697,2005,3,1,80,2,6,6,8,7,53.40381440456943,-6.359032420145708,3.0,3,False,0.0,POINT (-6.359032420145708 53.40381440456943),False,12
5543,8905,2010,6,4,50,2,5,6,3,10,53.36198115307272,-6.27277295862725,1.0,3,False,0.0,POINT (-6.27277295862725 53.36198115307272),True,100
5544,33423,2009,4,3,50,1,5,6,3,10,53.33140051047286,-6.322424220265104,3.0,3,False,0.0,POINT (-6.322424220265104 53.33140051047286),True,22
5545,40996,2007,1,1,50,1,5,6,3,2,53.4827365711088,-6.182060843098818,1.0,1,True,1.0,POINT (-6.182060843098818 53.4827365711088),False,3
5546,70230,2014,3,4,60,1,6,6,3,7,53.380030034815945,-6.356148258856819,5.0,3,False,0.0,POINT (-6.356148258856819 53.380030034815945),False,20
5547,30473,2009,4,2,50,1,6,6,3,10,53.38796246365001,-6.2373559714451,1.0,3,False,0.0,POINT (-6.2373559714451 53.38796246365001),True,8
5548,43541,2007,4,1,50,1,1,6,3,3,53.40160796101165,-6.162301209052422,2.0,2,False,1.0,POINT (-6.162301209052422 53.40160796101165),True,6
5549,1430,2013,2,5,60,1,6,6,5,7,53.35337632998923,-6.2729760976359,1.0,3,False,0.0,POINT (-6.2729760976359 53.35337632998923),True,117
5550,70739,2014,6,2,50,1,7,6,1,10,53.35480999088227,-6.24654831619848,1.0,3,False,0.0,POINT (-6.24654831619848 53.35480999088227),True,152
5551,15092,2008,3,1,80,1,8,6,3,10,53.50534958438871,-6.318265886915159,1.0,3,False,0.0,POINT (-6.318265886915159 53.50534958438871),False,1
5552,15984,2008,7,3,50,1,1,6,3,10,53.33811730324473,-6.344887658621929,2.0,3,False,0.0,POINT (-6.344887658621929 53.33811730324473),True,18
5553,67389,2014,6,1,50,1,5,6,4,7,53.34689165927227,-6.443118382016355,1.0,3,False,0.0,POINT (-6.443118382016355 53.34689165927227),False,7
5554,41436,2007,3,1,50,1,4,6,3,3,53.2746357265533,-6.402670094707993,2.0,3,False,0.0,POINT (-6.402670094707993 53.2746357265533),False,32
5555,15050,2008,2,1,50,1,6,6,10,2,53.4075508896685,-6.177808196013458,1.0,3,False,0.0,POINT (-6.177808196013458 53.4075508896685),False,10
5556,27114,2006,5,4,80,2,7,6,3,2,53.46482548059069,-6.217914838271752,2.0,3,False,0.0,POINT (-6.217914838271752 53.46482548059069),False,10
5557,30593,2009,7,3,50,2,4,6,3,10,53.31541413014122,-6.395034075336535,1.0,3,False,0.0,POINT (-6.395034075336535 53.31541413014122),False,22
5558,67370,2014,4,2,50,2,6,6,3,10,53.31444836076241,-6.3934149764281525,2.0,3,False,0.0,POINT (-6.3934149764281525 53.31444836076241),False,21
5559,13119,2008,2,2,50,1,6,6,3,10,53.3471506470496,-6.278290491412466,1.0,3,False,0.0,POINT (-6.278290491412466 53.3471506470496),True,245
5560,40937,2011,4,1,50,2,5,6,3,7,53.3317061838882,-6.292119454851341,1.0,3,False,0.0,POINT (-6.292119454851341 53.3317061838882),True,85
5561,13185,2008,5,5,50,1,5,6,5,10,53.345259127902295,-6.275806595590917,3.0,3,False,0.0,POINT (-6.275806595590917 53.345259127902295),True,255
5562,37837,2011,6,3,50,2,5,6,3,10,53.34359451866624,-6.270077247957866,1.0,3,False,0.0,POINT (-6.270077247957866 53.34359451866624),True,310
5563,35397,2009,3,4,80,1,2,6,3,10,53.30772282315462,-6.425317746349095,2.0,3,False,0.0,POINT (-6.425317746349095 53.30772282315462),False,3
5564,4544,2013,4,3,50,1,7,6,2,10,53.31875202304164,-6.205852415998546,1.0,3,False,0.0,POINT (-6.205852415998546 53.31875202304164),True,37
5565,39064,2011,3,3,50,1,7,6,3,10,53.333642019897894,-6.291726834532163,1.0,3,False,0.0,POINT (-6.291726834532163 53.333642019897894),True,84
5566,27716,2006,4,2,50,2,6,6,3,6,53.35231824353002,-6.232976299721904,1.0,2,False,1.0,POINT (-6.232976299721904 53.35231824353002),True,22
5567,68234,2014,6,4,50,1,5,6,3,4,53.33048169460082,-6.283921597803811,1.0,3,False,0.0,POINT (-6.283921597803811 53.33048169460082),True,38
5568,47455,2005,3,2,50,0,8,6,3,7,53.318709503608886,-6.212448820804832,1.0,3,False,0.0,POINT (-6.212448820804832 53.318709503608886),True,37
5570,11301,2008,4,3,50,1,4,6,3,10,53.35329794015851,-6.24828933582268,1.0,3,False,0.0,POINT (-6.24828933582268 53.35329794015851),True,157
5571,26748,2006,6,1,100,1,8,6,3,7,53.287686176357425,-6.3735642672975175,1.0,3,False,0.0,POINT (-6.3735642672975175 53.287686176357425),False,82
5572,6089,2010,7,1,50,1,8,6,3,3,53.394311735869934,-6.32433649693393,1.0,3,False,0.0,POINT (-6.32433649693393 53.394311735869934),False,8
5573,19574,2012,3,1,50,1,9,6,3,5,53.38726344254809,-6.265064596542547,1.0,3,False,0.0,POINT (-6.265064596542547 53.38726344254809),True,25
5575,10442,2010,2,1,80,1,6,6,4,7,53.386745904408684,-6.371431033329766,2.0,3,False,0.0,POINT (-6.371431033329766 53.386745904408684),False,22
5576,41434,2007,6,3,50,1,7,6,3,3,53.28790745217725,-6.402207302957509,1.0,3,False,0.0,POINT (-6.402207302957509 53.28790745217725),False,44
5577,18372,2012,7,3,30,1,5,6,3,2,53.34320483489961,-6.270083086629922,1.0,3,False,0.0,POINT (-6.270083086629922 53.34320483489961),True,314
5578,4703,2013,2,2,50,1,5,6,3,10,53.397528433687484,-6.266346299620804,2.0,3,False,0.0,POINT (-6.266346299620804 53.397528433687484),True,35
5579,16916,2008,2,5,30,0,1,6,3,10,53.353955643801356,-6.236536503350496,1.0,3,False,0.0,POINT (-6.236536503350496 53.353955643801356),True,47
5580,28262,2006,7,4,50,2,7,6,5,7,53.38692739764696,-6.3126802009525695,3.0,3,False,0.0,POINT (-6.3126802009525695 53.38692739764696),True,45
5581,28064,2006,4,1,50,2,4,6,3,4,53.33410523472972,-6.245289118190829,1.0,3,False,0.0,POINT (-6.245289118190829 53.33410523472972),True,78
5582,71712,2014,4,3,50,2,7,6,3,7,53.33118501805225,-6.251439968003527,1.0,3,False,0.0,POINT (-6.251439968003527 53.33118501805225),True,91
5583,8133,2010,2,2,50,2,3,6,3,8,53.35424590947528,-6.286521232512684,1.0,3,False,0.0,POINT (-6.286521232512684 53.35424590947528),True,52
5584,21462,2012,2,1,80,2,5,6,2,2,53.373659212688494,-6.3366621210129965,1.0,3,False,0.0,POINT (-6.3366621210129965 53.373659212688494),False,13
5585,69822,2014,7,5,50,1,6,6,1,10,53.35496336121136,-6.229204946115572,1.0,3,False,0.0,POINT (-6.229204946115572 53.35496336121136),True,34
5586,15511,2008,5,3,50,1,6,6,3,3,53.366546274301044,-6.272107769660947,1.0,3,False,0.0,POINT (-6.272107769660947 53.366546274301044),True,46
5587,47721,2005,2,2,80,2,6,6,3,4,53.303856578179875,-6.18582350804701,2.0,3,False,0.0,POINT (-6.18582350804701 53.303856578179875),False,37
5588,36473,2011,5,3,50,2,5,6,3,6,53.35687572162152,-6.372721018677315,2.0,3,False,0.0,POINT (-6.372721018677315 53.35687572162152),False,21
5589,3950,2013,3,2,50,1,8,6,3,7,53.316672668972444,-6.321723340136611,1.0,3,False,0.0,POINT (-6.321723340136611 53.316672668972444),True,22
5590,11359,2008,4,2,100,1,8,6,4,10,53.40413710617071,-6.301504403279514,1.0,3,False,0.0,POINT (-6.301504403279514 53.40413710617071),False,26
5591,44066,2007,2,2,50,1,5,6,3,7,53.338875628797354,-6.272353922628486,1.0,3,False,0.0,POINT (-6.272353922628486 53.338875628797354),True,175
5592,41460,2007,6,2,50,0,8,6,3,10,53.34797051795573,-6.274588268584096,1.0,3,False,0.0,POINT (-6.274588268584096 53.34797051795573),True,264
5593,70856,2014,5,4,100,1,6,6,3,7,53.40790832824652,-6.287631678932591,1.0,3,False,0.0,POINT (-6.287631678932591 53.40790832824652),False,16
5594,43575,2007,1,3,50,2,1,6,1,10,53.35290221867214,-6.416120922505876,1.0,3,False,0.0,POINT (-6.416120922505876 53.35290221867214),False,9
5595,16175,2008,5,3,50,1,3,6,2,10,53.39038813966718,-6.28721076242756,1.0,3,False,0.0,POINT (-6.28721076242756 53.39038813966718),True,10
5596,24195,2006,7,2,100,1,4,6,3,4,53.28018483931933,-6.390266845040275,1.0,3,False,0.0,POINT (-6.390266845040275 53.28018483931933),False,57
5597,68644,2014,2,2,50,2,7,6,2,10,53.32520001680115,-6.307848341947091,1.0,3,False,0.0,POINT (-6.307848341947091 53.32520001680115),True,49
5598,28723,2006,7,2,60,1,3,6,3,6,53.40590659681024,-6.363718311595224,1.0,3,False,0.0,POINT (-6.363718311595224 53.40590659681024),False,11
5599,38984,2011,5,3,50,2,5,6,3,10,53.36756852090514,-6.255446149202202,1.0,3,False,0.0,POINT (-6.255446149202202 53.36756852090514),True,66
5600,31798,2009,3,4,50,1,6,6,3,6,53.34377900750374,-6.309290862361782,1.0,3,False,0.0,POINT (-6.309290862361782 53.34377900750374),True,71
5601,38189,2011,3,1,50,2,6,6,1,10,53.35669232008277,-6.2439515743433,1.0,3,False,0.0,POINT (-6.2439515743433 53.35669232008277),True,132
5602,67124,2014,7,4,50,2,4,6,1,10,53.309743316796414,-6.283621594778586,1.0,3,False,0.0,POINT (-6.283621594778586 53.309743316796414),True,59
5603,47752,2005,4,1,120,1,5,6,3,7,53.40683810768894,-6.302058587785471,1.0,3,False,0.0,POINT (-6.302058587785471 53.40683810768894),False,20
5604,41584,2007,6,3,50,1,8,6,3,7,53.34217205086429,-6.415389030809007,2.0,3,False,0.0,POINT (-6.415389030809007 53.34217205086429),False,14
5605,66502,2014,5,3,30,1,1,6,2,10,53.337318319105606,-6.364133303351629,2.0,2,False,1.0,POINT (-6.364133303351629 53.337318319105606),True,8
5606,9182,2010,5,3,50,0,6,6,4,10,53.292411430863865,-6.229108025325468,1.0,3,False,0.0,POINT (-6.229108025325468 53.292411430863865),False,36
5607,17841,2012,5,3,50,1,6,6,3,10,53.36005348416967,-6.2630000510043455,1.0,3,False,0.0,POINT (-6.2630000510043455 53.36005348416967),True,138
5608,33204,2009,1,5,50,1,8,6,3,7,53.34568681885,-6.267808213773151,1.0,3,False,0.0,POINT (-6.267808213773151 53.34568681885),True,275
5609,7491,2010,7,2,50,1,6,6,3,10,53.41083614552653,-6.352803192423274,1.0,3,False,0.0,POINT (-6.352803192423274 53.41083614552653),False,3
5610,4904,2013,2,1,50,1,6,6,1,10,53.33881109012265,-6.272663716571658,1.0,3,False,0.0,POINT (-6.272663716571658 53.33881109012265),True,171
5611,1237,2013,6,1,50,1,9,6,3,10,53.356144052129395,-6.287902593008728,1.0,3,False,0.0,POINT (-6.287902593008728 53.356144052129395),True,52
5612,10757,2008,3,3,60,1,6,6,2,2,53.32799376353523,-6.439994690831904,1.0,1,True,1.0,POINT (-6.439994690831904 53.32799376353523),False,1
5614,3912,2013,6,3,50,2,7,6,3,10,53.34970295406117,-6.278141664842346,1.0,3,False,0.0,POINT (-6.278141664842346 53.34970295406117),True,178
5615,67582,2014,5,1,50,1,7,6,5,7,53.342306657525285,-6.237761615090113,1.0,3,False,0.0,POINT (-6.237761615090113 53.342306657525285),True,80
5616,33669,2009,1,5,60,1,5,6,3,2,53.41368561566668,-6.239217585997522,1.0,3,False,0.0,POINT (-6.239217585997522 53.41368561566668),False,12
5617,42847,2007,2,4,50,0,2,6,3,5,53.362639247318896,-6.3013847859249354,4.0,3,False,0.0,POINT (-6.3013847859249354 53.362639247318896),True,41
5618,42811,2007,6,2,50,1,6,6,8,7,53.36076833475789,-6.272633052327902,1.0,3,False,0.0,POINT (-6.272633052327902 53.36076833475789),True,105
5619,50525,2005,5,2,50,2,6,6,10,7,53.33835552466516,-6.272410835932309,1.0,3,False,0.0,POINT (-6.272410835932309 53.33835552466516),True,157
5620,23582,2006,4,5,50,1,7,6,5,6,53.316635852773715,-6.322072821307682,2.0,3,False,0.0,POINT (-6.322072821307682 53.316635852773715),False,22
5622,35134,2009,5,2,60,1,9,6,8,10,53.38966801852274,-6.1977372074875445,3.0,2,False,1.0,POINT (-6.1977372074875445 53.38966801852274),True,29
5623,25888,2006,2,4,80,1,6,6,4,5,53.442404825474966,-6.3485143851743,1.0,3,False,0.0,POINT (-6.3485143851743 53.442404825474966),False,2
5624,35688,2009,6,3,120,2,6,6,3,7,53.38437895426452,-6.361004975378091,2.0,3,False,0.0,POINT (-6.361004975378091 53.38437895426452),False,30
5625,49694,2005,3,1,50,2,7,6,3,10,53.40712243439549,-6.356793881617918,1.0,3,False,0.0,POINT (-6.356793881617918 53.40712243439549),False,11
5626,25851,2006,7,3,50,2,5,6,3,3,53.36372293083298,-6.281659095404273,1.0,3,False,0.0,POINT (-6.281659095404273 53.36372293083298),True,44
5627,26335,2006,3,3,50,2,5,6,3,6,53.329357964221856,-6.2592189059320935,1.0,3,False,0.0,POINT (-6.2592189059320935 53.329357964221856),True,159
5628,3713,2013,6,3,50,1,5,6,2,10,53.27912162782616,-6.231642374441053,1.0,2,False,1.0,POINT (-6.231642374441053 53.27912162782616),False,17
5629,23445,2006,4,1,80,1,5,6,4,6,53.38397497431683,-6.312962317712004,2.0,3,False,0.0,POINT (-6.312962317712004 53.38397497431683),True,24
5630,34119,2009,1,2,50,2,6,6,3,7,53.34388766732707,-6.307327903103944,1.0,3,False,0.0,POINT (-6.307327903103944 53.34388766732707),True,70
5632,7501,2010,4,4,60,1,5,6,3,7,53.32326362920506,-6.353168106102957,1.0,3,False,0.0,POINT (-6.353168106102957 53.32326362920506),False,50
5633,13152,2008,2,2,60,2,7,6,3,10,53.35089488983033,-6.444864850569539,1.0,3,False,0.0,POINT (-6.444864850569539 53.35089488983033),False,18
